"ApkName","FieldName","OriginalText","TranslatedText",
"AntiSpam.apk","fw_keyword_filter_summary","根据关键词过滤陌生人短信","Filtra mensajes en base a palabras clave",
"AntiSpam.apk","fw_import_whitelist","正在添加白名单","Añadir lista blanca",
"AntiSpam.apk","fw_import_blacklist","正在添加黑名单","Añadir lista negra",
"AntiSpam.apk","add_button","添加","Añadir",
"AntiSpam.apk","context_add_contact","添加到已有联系人","Añadir a contacto",
"AntiSpam.apk","fw_menu_new_whitelist_title","添加号码到白名单","Añadir a lista blanca",
"AntiSpam.apk","add_whitelist","添加号码到白名单","Añdir nº a la Lista Blanca",
"AntiSpam.apk","fw_menu_new_blacklist_title","添加号码到黑名单","Añadir a lista negra",
"AntiSpam.apk","add_blacklist","添加号码到黑名单","Añadir nº a la Lista Negra",
"AntiSpam.apk","fw_add_keyword","添加拦截关键词","Añadir",
"AntiSpam.apk","clear_all_mslog","清空信息拦截记录","Borrar mensajes",
"AntiSpam.apk","fw_clear_all_keyword","清空拦截关键词","Borrar todas",
"AntiSpam.apk","clear_all_calllog","清空电话拦截记录","Borrar llamadas",
"AntiSpam.apk","fw_clear_whitelist","清空白名单","Borrar lista blanca",
"AntiSpam.apk","fw_clear_blacklist","清空黑名单","Borrar lista negra",
"AntiSpam.apk","fw_call","电话拦截：%s (%d)","Llamadas interceptadas:%s (%d)",
"AntiSpam.apk","fw_whitelist","白名单","Lista blanca",
"AntiSpam.apk","mms_log_tab_title","短信","Mensajes",
"AntiSpam.apk","fw_ms","短信拦截：%s (%d)","Mensajes interceptados:%s (%d)",
"AntiSpam.apk","fw_ms_imported","短信被导入","Se importarán los mensajes",
"AntiSpam.apk","fw_ms_rejected","短信被拦截","Mensaje rechazado",
"AntiSpam.apk","fw_ms_filtered","短信被过滤","Mensaje interceptado",
"AntiSpam.apk","fw_ms_muted","短信被静音","Mensaje silenciado",
"AntiSpam.apk","confirm","确定","Aceptar",
"AntiSpam.apk","remove","移除","Eliminar",
"AntiSpam.apk","act_mute_call","简单静音","Silenciar",
"AntiSpam.apk","act_mute_ms","简单静音","Silenciar",
"AntiSpam.apk","fw_end_time","结束时间","Fin",
"AntiSpam.apk","menu_edit","编辑","Editar",
"AntiSpam.apk","fw_edit_keyword","编辑拦截关键词","Editar",
"AntiSpam.apk","fw_set_keyword","设置过滤关键词","Definir palabras clave",
"AntiSpam.apk","fw_start_time","起始时间","Inicio",
"AntiSpam.apk","fw_add_list_title","输入电话号码","Ingrese un nº de teléfono",
"AntiSpam.apk","number_add_hint","输入电话号码","Ingresar un nº de teléfono",
"AntiSpam.apk","fw_keyword_filter","过滤垃圾短信","Palabras Clave",
"AntiSpam.apk","fw_notification_settings","通知和其它","Notificaciones",
"AntiSpam.apk","app_name","防打扰","Anti Spam",
"AntiSpam.apk","fw_no_effect","防打扰功能没有开启。是否继续？","La opción de bloqueo no esta activada. ¿Desea continuar?",
"AntiSpam.apk","firewall_settings","防打扰设置","Bloqueo de llamadas",
"AntiSpam.apk","fw_on","防打扰运行中","Modo anti-desconocidos",
"AntiSpam.apk","fw_keyword_list_hint","陌生人发给您的短信中出现下列词语就会被拦截。您可一次添加多个，用逗号分开。","Se bloquearán las siguientes palabras en los mensajes que le envíen. Puede configurar las palabras clave.",
"AntiSpam.apk","anti_stranger_summary","陌生人来电第一声响铃静音","Las llamadas de desconocidos serán silenciadas luego del primer tono",
"AntiSpam.apk","act_action_mute_accept","静音来电","Silencio en llamadas",
"AntiSpam.apk","act_action_mute_mute","静音来电和短信","Silencio en llamadas y mensajes",
"AntiSpam.apk","act_action_mute_reject","静音来电，屏蔽短信","Silencio en llamadas, bloqueo de mensajes",
"AntiSpam.apk","act_action_accept_mute","静音短信","Silencio en mensajes",
"AntiSpam.apk","fw_advanced_settings","高级拦截","Avanzado",
"AntiSpam.apk","fw_blacklist","黑名单","Lista negra",
"AntiSpam.apk","black_white_list_tab_title","黑白名单","Lista Negra",
"ApplicationsProvider.apk","application_desc","Application","Aplicación",
"ApplicationsProvider.apk","search_label","Apps","Aplis",
"ApplicationsProvider.apk","settings_description","Names of installed applications","Nombres de aplicaciones instaladas",
"ApplicationsProvider.apk","app_label","Search Applications Provider","Proveedor de Búsqueda de Aplicaciones",
"Backup.apk","restore_launcher_layout_hit","(Note: Restore launcher layout)","Nota es posible que haya iconos a programas inexistentes",
"Backup.apk","restore_telephony_hit","(Note: The recovery process will restart the Phone application)","Nota: la recuperación cerrará la aplicación Teléfono",
